ORF,RANK,BIN,evo_rate_norm
YLR029C,165.0,0Low,0.029799530431641682
YLR030W,5466.0,4High,0.9871771717536573
YLR031W,4842.0,4High,0.8744807657576305
YLR032W,2674.0,2Medium,0.4829329962073325
YLR033W,3543.0,3Medhigh,0.6398771898139787
YLR034C,1070.0,0Low,0.19324543976882788
YLR035C,4934.0,4High,0.8910962615134549
YLR035C-A,2943.0,2Medium,0.5315152609716453
YLR037C,3546.0,3Medhigh,0.6404189994581904
YLR038C,379.0,0Low,0.06844861838540726
YLR039C,4632.0,4High,0.8365540906628138
YLR040C,5363.0,4High,0.9685750406357233
YLR042C,5300.0,4High,0.9571970381072783
YLR043C,329.0,0Low,0.05941845764854614
YLR044C,280.0,0Low,0.05056890012642225
YLR045C,3333.0,3Medhigh,0.601950514719162
YLR046C,5437.0,4High,0.9819396785262777
YLR047C,2295.0,2Medium,0.4144843778219252
YLR048W,123.0,0Low,0.022214195412678345
YLR049C,4238.0,3Medhigh,0.7653964240563482
YLR050C,5320.0,4High,0.9608091024020228
YLR051C,4045.0,3Medhigh,0.7305400036120643
YLR052W,3505.0,3Medhigh,0.6330142676539643
YLR053C,5478.0,4High,0.9893444103305039
YLR054C,3300.0,2Medium,0.5959906086328337
YLR055C,2231.0,2Medium,0.402925772078743
YLR056W,1628.0,1Medlow,0.2940220335921979
YLR057W,4949.0,4High,0.8938053097345132
YLR058C,198.0,0Low,0.03575943651797002
YLR059C,1658.0,1Medlow,0.29944013003431463
YLR060W,609.0,0Low,0.10998735777496839
YLR061W,202.0,0Low,0.03648184937691891
YLR063W,3192.0,2Medium,0.5764854614412137
YLR064W,3944.0,3Medhigh,0.7122990789236049
YLR065C,3864.0,3Medhigh,0.6978508217446271
YLR066W,2394.0,2Medium,0.43236409608091025
YLR067C,3400.0,3Medhigh,0.6140509301065559
YLR068W,3203.0,2Medium,0.5784720968033231
YLR069C,460.0,0Low,0.08307747877912226
YLR070C,3882.0,3Medhigh,0.7011016796098971
YLR071C,1921.0,1Medlow,0.3469387755102041
YLR072W,3948.0,3Medhigh,0.7130214917825537
YLR073C,4533.0,4High,0.8186743724038288
YLR074C,1845.0,1Medlow,0.3332129311901752
YLR075W,234.0,0Low,0.04226115224851002
YLR077W,3079.0,2Medium,0.5560772981759076
YLR078C,1875.0,1Medlow,0.33863102763229186
YLR079W,4907.0,4High,0.8862199747155499
YLR080W,4344.0,3Medhigh,0.7845403648184938
YLR081W,2954.0,2Medium,0.5335018963337548
YLR082C,4651.0,4High,0.839985551742821
YLR083C,2651.0,2Medium,0.4787791222683764
YLR084C,4206.0,3Medhigh,0.7596171211847571
YLR085C,2274.0,2Medium,0.41069171031244356
YLR086W,2901.0,2Medium,0.523929925952682
YLR087C,1692.0,1Medlow,0.30558063933538016
YLR088W,2686.0,2Medium,0.4851002347841792
YLR089C,889.0,0Low,0.16055625790139064
YLR090W,4600.0,4High,0.8307747877912227
YLR091W,5061.0,4High,0.9140328697850821
YLR092W,1331.0,1Medlow,0.24038287881524292
YLR093C,3394.0,3Medhigh,0.6129673108181326
YLR094C,4350.0,3Medhigh,0.7856239841069171
YLR095C,4358.0,3Medhigh,0.7870688098248149
YLR096W,2398.0,2Medium,0.4330865089398591
YLR097C,3515.0,3Medhigh,0.6348202998013365
YLR098C,1753.0,1Medlow,0.3165974354343507
YLR099C,2717.0,2Medium,0.4906989344410331
YLR099W-A,4941.0,4High,0.8923604840166155
YLR100W,1338.0,1Medlow,0.24164710131840347
YLR102C,4143.0,3Medhigh,0.7482391186563121
YLR103C,1508.0,1Medlow,0.2723496478237313
YLR104W,2774.0,2Medium,0.5009933176810547
YLR105C,3437.0,3Medhigh,0.6207332490518331
YLR106C,2306.0,2Medium,0.4164710131840347
YLR107W,2917.0,2Medium,0.5268195773884775
YLR108C,4541.0,4High,0.8201191981217265
YLR109W,1058.0,0Low,0.1910782011919812
YLR110C,656.0,0Low,0.11847570886761784
YLR113W,674.0,0Low,0.12172656673288784
YLR114C,3348.0,3Medhigh,0.6046595629402204
YLR115W,3502.0,3Medhigh,0.6324724580097526
YLR116W,2172.0,1Medlow,0.3922701824092469
YLR117C,3323.0,3Medhigh,0.6001444825717898
YLR118C,2595.0,2Medium,0.4686653422430919
YLR119W,4618.0,4High,0.8340256456564927
YLR120C,3820.0,3Medhigh,0.6899042802961892
YLR121C,4121.0,3Medhigh,0.7442658479320932
YLR125W,5517.0,4High,0.9963879357052555
YLR126C,3335.0,3Medhigh,0.6023117211486364
YLR127C,3927.0,3Medhigh,0.7092288242730721
YLR128W,5294.0,4High,0.9561134188188549
YLR129W,883.0,0Low,0.15947263861296732
YLR130C,2715.0,2Medium,0.4903377280115586
YLR131C,4111.0,3Medhigh,0.742459815784721
YLR132C,5331.0,4High,0.9627957377641322
YLR133W,2527.0,2Medium,0.4563843236409608
YLR134W,779.0,0Low,0.14068990428029618
YLR135W,5005.0,4High,0.9039190897597977
YLR136C,3803.0,3Medhigh,0.6868340256456565
YLR137W,4928.0,4High,0.8900126422250316
YLR138W,1309.0,1Medlow,0.23640960809102401
YLR139C,5082.0,4High,0.9178255372945638
YLR141W,5298.0,4High,0.9568358316778038
YLR142W,2085.0,1Medlow,0.37655770272710853
YLR143W,4038.0,3Medhigh,0.7292757811089038
YLR144C,3285.0,2Medium,0.5932815604117754
YLR145W,5445.0,4High,0.9833845042441756
YLR146C,2508.0,2Medium,0.4529528625609536
YLR147C,1496.0,1Medlow,0.2701824092468846
YLR148W,3865.0,3Medhigh,0.6980314249593643
YLR149C,2297.0,2Medium,0.41484558425139967
YLR150W,2013.0,1Medlow,0.3635542712660285
YLR151C,2745.0,2Medium,0.4957558244536753
YLR152C,3011.0,2Medium,0.5437962795737764
YLR153C,441.0,0Low,0.07964601769911504
YLR154C,4253.0,3Medhigh,0.7681054722774066
YLR154W-C,565.0,0Low,0.10204081632653061
YLR157C-B,2796.0,2Medium,0.5049665884052736
YLR162W,2492.0,2Medium,0.450063211125158
YLR163C,726.0,0Low,0.1311179338992234
YLR164W,2611.0,2Medium,0.4715549936788875
YLR165C,4578.0,4High,0.8268015170670038
YLR166C,2213.0,1Medlow,0.399674914213473
YLR167W,49.0,0Low,0.008849557522123894
YLR168C,1626.0,1Medlow,0.2936608271627235
YLR170C,1976.0,1Medlow,0.3568719523207513
YLR172C,394.0,0Low,0.0711576666064656
YLR173W,5001.0,4High,0.9031966769008488
YLR174W,526.0,0Low,0.09499729095177895
YLR175W,475.0,0Low,0.0857865270001806
YLR176C,4252.0,3Medhigh,0.7679248690626693
YLR177W,3121.0,2Medium,0.5636626331948709
YLR178C,2597.0,2Medium,0.4690265486725664
YLR179C,5123.0,4High,0.9252302690987899
YLR180W,75.0,0Low,0.013545241105291674
YLR181C,5073.0,4High,0.9162001083619289
YLR182W,3605.0,3Medhigh,0.6510745891276865
YLR183C,4469.0,4High,0.8071157666606465
YLR185W,357.0,0Low,0.06447534766118837
YLR186W,343.0,0Low,0.061946902654867256
YLR187W,4310.0,3Medhigh,0.7783998555174282
YLR188W,1848.0,1Medlow,0.33375474083438683
YLR189C,2384.0,2Medium,0.430558063933538
YLR190W,4159.0,3Medhigh,0.7511287700921077
YLR191W,3308.0,2Medium,0.5974354343507314
YLR192C,1398.0,1Medlow,0.2524832942026368
YLR193C,1696.0,1Medlow,0.3063030521943291
YLR194C,5429.0,4High,0.98049485280838
YLR195C,2145.0,1Medlow,0.38739389561134185
YLR196W,1018.0,0Low,0.1838540726024923
YLR197W,267.0,0Low,0.04822105833483836
YLR199C,4400.0,3Medhigh,0.7946541448437782
YLR200W,3456.0,3Medhigh,0.6241647101318404
YLR201C,2336.0,2Medium,0.42188910962615134
YLR203C,899.0,0Low,0.16236229004876288
YLR205C,2678.0,2Medium,0.4836554090662814
YLR206W,2877.0,2Medium,0.5195954487989887
YLR207W,3339.0,3Medhigh,0.6030341340075853
YLR208W,412.0,0Low,0.0744085244717356
YLR209C,1268.0,1Medlow,0.22900487628679791
YLR210W,3492.0,3Medhigh,0.6306664258623803
YLR211C,4709.0,4High,0.8504605381975799
YLR212C,1068.0,0Low,0.19288423333935345
YLR213C,3887.0,3Medhigh,0.7020046956835831
YLR214W,3155.0,2Medium,0.5698031424959364
YLR215C,2300.0,2Medium,0.41538739389561136
YLR216C,840.0,0Low,0.15170670037926676
YLR218C,2690.0,2Medium,0.48582264764312805
YLR219W,5307.0,4High,0.9584612606104389
YLR220W,1809.0,1Medlow,0.32671121545963516
YLR221C,4313.0,3Medhigh,0.7789416651616399
YLR222C,1153.0,1Medlow,0.20823550659201734
YLR223C,2608.0,2Medium,0.4710131840346758
YLR224W,3707.0,3Medhigh,0.6694961170308832
YLR225C,2329.0,2Medium,0.4206248871229908
YLR226W,2371.0,2Medium,0.42821022214195414
YLR227C,5022.0,4High,0.9069893444103305
YLR227W-B,3391.0,3Medhigh,0.6124255011739209
YLR228C,1983.0,1Medlow,0.35813617482391186
YLR229C,194.0,0Low,0.03503702365902113
YLR231C,2196.0,1Medlow,0.3966046595629402
YLR233C,5418.0,4High,0.9785082174462706
YLR234W,1583.0,1Medlow,0.28589488892902293
YLR237W,965.0,0Low,0.17428210222141954
YLR238W,4256.0,3Medhigh,0.7686472819216182
YLR239C,2818.0,2Medium,0.5089398591294925
YLR240W,1122.0,1Medlow,0.20263680693516345
YLR241W,1246.0,1Medlow,0.225031605562579
YLR242C,3357.0,3Medhigh,0.6062849918728553
YLR243W,462.0,0Low,0.08343868520859671
YLR244C,557.0,0Low,0.10059599060863283
YLR245C,3268.0,2Medium,0.5902113057612426
YLR246W,2992.0,2Medium,0.5403648184937692
YLR247C,3884.0,3Medhigh,0.7014628860393715
YLR248W,1970.0,1Medlow,0.355788333032328
YLR249W,1076.0,0Low,0.19432905905725123
YLR250W,1856.0,1Medlow,0.3351995665522846
YLR251W,2589.0,2Medium,0.4675817229546686
YLR253W,1199.0,1Medlow,0.21654325446992956
YLR254C,4203.0,3Medhigh,0.7590753115405454
YLR256W,1259.0,1Medlow,0.2273794473541629
YLR257W,2862.0,2Medium,0.5168864005779303
YLR258W,378.0,0Low,0.06826801517067003
YLR259C,217.0,0Low,0.039190897597977246
YLR260W,1964.0,1Medlow,0.35470471374390466
YLR262C,414.0,0Low,0.07476973090121004
YLR262C-A,1006.0,0Low,0.18168683402564564
YLR263W,5127.0,4High,0.9259526819577388
YLR264W,30.0,0Low,0.0054180964421166695
YLR265C,5450.0,4High,0.9842875203178617
YLR266C,5196.0,4High,0.9384143037746072
YLR267W,4642.0,4High,0.838360122810186
YLR268W,587.0,0Low,0.10601408705074951
YLR270W,783.0,0Low,0.14141231713924507
YLR271W,5253.0,4High,0.9487086870146288
YLR272C,1504.0,1Medlow,0.27162723496478236
YLR273C,5124.0,4High,0.9254108723135271
YLR274W,457.0,0Low,0.0825356691349106
YLR275W,1380.0,1Medlow,0.2492324363373668
YLR276C,1039.0,0Low,0.187646740111974
YLR277C,1310.0,1Medlow,0.23659021130576124
YLR278C,2420.0,2Medium,0.437059779664078
YLR281C,4345.0,3Medhigh,0.784720968033231
YLR283W,2993.0,2Medium,0.5405454217085064
YLR284C,3344.0,3Medhigh,0.6039371500812715
YLR285W,1563.0,1Medlow,0.2822828246342785
YLR286C,3990.0,3Medhigh,0.7206068268015171
YLR287C,4764.0,4High,0.8603937150081271
YLR287C-A,206.0,0Low,0.0372042622358678
YLR288C,1930.0,1Medlow,0.3485642044428391
YLR289W,868.0,0Low,0.15676359039190899
YLR290C,2981.0,2Medium,0.5383781831316597
YLR291C,463.0,0Low,0.08361928842333394
YLR292C,1427.0,1Medlow,0.25772078743001625
YLR293C,21.0,0Low,0.0037926675094816687
YLR295C,2677.0,2Medium,0.4834748058515442
YLR297W,4654.0,4High,0.8405273613870327
YLR298C,3862.0,3Medhigh,0.6974896153151526
YLR299W,2343.0,2Medium,0.4231533321293119
YLR300W,1130.0,1Medlow,0.20408163265306123
YLR301W,2706.0,2Medium,0.4887122990789236
YLR303W,305.0,0Low,0.05508398049485281
YLR304C,281.0,0Low,0.05074950334115947
YLR305C,1619.0,1Medlow,0.29239660465956296
YLR306W,3854.0,3Medhigh,0.6960447895972548
YLR307C-A,4855.0,4High,0.8768286075492143
YLR307W,2209.0,1Medlow,0.3989525013545241
YLR308W,2069.0,1Medlow,0.373668051291313
YLR309C,4467.0,4High,0.8067545602311721
YLR310C,2252.0,2Medium,0.4067184395882247
YLR312C,5325.0,4High,0.9617121184757089
YLR312W-A,3986.0,3Medhigh,0.7198844139425682
YLR313C,5419.0,4High,0.9786888206610078
YLR314C,2511.0,2Medium,0.45349467220516526
YLR315W,5444.0,4High,0.9832039010294383
YLR316C,4439.0,4High,0.8016976702185299
YLR318W,4331.0,3Medhigh,0.7821925230269099
YLR319C,2660.0,2Medium,0.4804045512010114
YLR320W,4947.0,4High,0.8934441033050389
YLR321C,1858.0,1Medlow,0.33556077298175907
YLR323C,4989.0,4High,0.9010294383240022
YLR324W,2257.0,2Medium,0.40762145566191077
YLR325C,171.0,0Low,0.030883149720065017
YLR326W,3545.0,3Medhigh,0.6402383962434531
YLR327C,577.0,0Low,0.10420805490337728
YLR328W,636.0,0Low,0.1148636445728734
YLR329W,5009.0,4High,0.9046415026187467
YLR330W,4563.0,4High,0.8240924688459454
YLR332W,5236.0,4High,0.9456384323640961
YLR333C,289.0,0Low,0.05219432905905725
YLR335W,4879.0,4High,0.8811630847029077
YLR336C,3175.0,2Medium,0.5734152067906809
YLR337C,5290.0,4High,0.9553910059599061
YLR340W,530.0,0Low,0.09571970381072784
YLR341W,5462.0,4High,0.9864547588947084
YLR342W,439.0,0Low,0.0792848112696406
YLR343W,3470.0,3Medhigh,0.6266931551381615
YLR344W,323.0,0Low,0.058334838360122813
YLR345W,1693.0,1Medlow,0.3057612425501174
YLR346C,3412.0,3Medhigh,0.6162181686834025
YLR347C,537.0,0Low,0.09698392631388839
YLR348C,878.0,0Low,0.1585696225392812
YLR350W,1728.0,1Medlow,0.3120823550659202
YLR351C,942.0,0Low,0.17012822828246343
YLR352W,1958.0,1Medlow,0.3536210944554813
YLR353W,4903.0,4High,0.885497561856601
YLR354C,777.0,0Low,0.14032869785082175
YLR355C,216.0,0Low,0.039010294383240024
YLR356W,4405.0,3Medhigh,0.7955571609174643
YLR357W,1737.0,1Medlow,0.3137077839985552
YLR359W,166.0,0Low,0.029980133646378904
YLR360W,4950.0,4High,0.8939859129492504
YLR361C,3601.0,3Medhigh,0.6503521762687375
YLR361C-A,5199.0,4High,0.9389561134188189
YLR362W,1544.0,1Medlow,0.27885136355427126
YLR363C,1395.0,1Medlow,0.25194148455842513
YLR363W-A,1266.0,1Medlow,0.22864366985732346
YLR364W,3615.0,3Medhigh,0.6528806212750587
YLR367W,23.0,0Low,0.004153873938956113
YLR368W,4545.0,4High,0.8208416109806754
YLR369W,1013.0,0Low,0.18295105652880622
YLR370C,853.0,0Low,0.15405454217085063
YLR371W,847.0,0Low,0.1529709228824273
YLR372W,2090.0,1Medlow,0.3774607188007947
YLR373C,3171.0,2Medium,0.572692793931732
YLR375W,2111.0,1Medlow,0.38125338631027633
YLR376C,4790.0,4High,0.865089398591295
YLR377C,667.0,0Low,0.12046234422972729
YLR378C,418.0,0Low,0.07549214376015893
YLR380W,2112.0,1Medlow,0.38143398952501356
YLR381W,5044.0,4High,0.9109626151345493
YLR382C,2141.0,1Medlow,0.386671482752393
YLR383W,1580.0,1Medlow,0.2853530792848113
YLR384C,1160.0,1Medlow,0.2094997290951779
YLR385C,5296.0,4High,0.9564746252483294
YLR386W,1008.0,0Low,0.1820480404551201
YLR387C,2414.0,2Medium,0.4359761603756547
YLR388W,110.0,0Low,0.019866353621094457
YLR389C,1238.0,1Medlow,0.22358677984468123
YLR390W,3438.0,3Medhigh,0.6209138522665704
YLR390W-A,4070.0,3Medhigh,0.7350550839804949
YLR392C,3244.0,2Medium,0.5858768286075492
YLR393W,4991.0,4High,0.9013906447534766
YLR394W,4155.0,3Medhigh,0.7504063572331587
YLR395C,3657.0,3Medhigh,0.660465956294022
YLR396C,3744.0,3Medhigh,0.6761784359761603
YLR397C,789.0,0Low,0.14249593642766842
YLR398C,1312.0,1Medlow,0.23695141773523568
YLR399C,1377.0,1Medlow,0.24869062669315514
YLR401C,1571.0,1Medlow,0.2837276503521763
YLR403W,3249.0,2Medium,0.5867798446812353
YLR404W,4717.0,4High,0.8519053639154777
YLR405W,2322.0,2Medium,0.41936066461983024
YLR406C,106.0,0Low,0.019143940762145567
YLR407W,3389.0,3Medhigh,0.6120642947444465
YLR408C,4314.0,3Medhigh,0.7791222683763771
YLR409C,1105.0,0Low,0.19956655228463066
YLR410W,720.0,0Low,0.13003431461080006
YLR410W-B,3829.0,3Medhigh,0.6915297092288243
YLR411W,2256.0,2Medium,0.40744085244717354
YLR412W,5051.0,4High,0.91222683763771
YLR413W,4265.0,3Medhigh,0.7702727108542532
YLR414C,3118.0,2Medium,0.5631208235506592
YLR417W,3147.0,2Medium,0.5683583167780386
YLR418C,2438.0,2Medium,0.440310637529348
YLR419W,2047.0,1Medlow,0.3696947805670941
YLR420W,2571.0,2Medium,0.4643308650893986
YLR421C,3169.0,2Medium,0.5723315875022575
YLR422W,2403.0,2Medium,0.43398952501354526
YLR423C,3797.0,3Medhigh,0.6857504063572332
YLR424W,4543.0,4High,0.820480404551201
YLR425W,2719.0,2Medium,0.4910601408705075
YLR426W,4086.0,3Medhigh,0.7379447354162905
YLR427W,3086.0,2Medium,0.5573415206790681
YLR429W,2223.0,2Medium,0.40148094636084525
YLR430W,1847.0,1Medlow,0.3335741376196496
YLR431C,4871.0,4High,0.8797182589850099
YLR432W,517.0,0Low,0.09337186201914394
YLR433C,1897.0,1Medlow,0.34260429835651074
YLR435W,3659.0,3Medhigh,0.6608271627234965
YLR436C,4222.0,3Medhigh,0.7625067726205527
YLR437C,3137.0,2Medium,0.5665522846306664
YLR438C-A,3863.0,3Medhigh,0.6976702185298899
YLR438W,815.0,0Low,0.1471916200108362
YLR439W,3015.0,2Medium,0.5445186924327253
YLR440C,5072.0,4High,0.9160195051471917
YLR441C,50.0,0Low,0.009030160736861116
YLR442C,5268.0,4High,0.9514177352356872
YLR443W,3694.0,3Medhigh,0.6671482752392992
YLR445W,4824.0,4High,0.8712299078923604
YLR446W,3728.0,3Medhigh,0.6732887845403648
YLR447C,300.0,0Low,0.0541809644211667
YLR448W,308.0,0Low,0.05562579013906448
YLR449W,2976.0,2Medium,0.5374751670579736
YLR450W,1289.0,1Medlow,0.23279754379627957
YLR451W,2093.0,1Medlow,0.3780025284450063
YLR452C,2906.0,2Medium,0.5248329420263681
YLR453C,5440.0,4High,0.9824814881704894
YLR454W,2918.0,2Medium,0.5270001806032147
YLR455W,2902.0,2Medium,0.5241105291674192
YLR456W,3589.0,3Medhigh,0.6481849376918909
YLR457C,4080.0,3Medhigh,0.7368611161278671
YLR459W,3313.0,2Medium,0.5983384504244176
YLR460C,4096.0,3Medhigh,0.7397507675636626
YLR461W,3898.0,3Medhigh,0.7039913310456926
YLR466W,4898.0,4High,0.884594545782915
YLR467W,4942.0,4High,0.8925410872313527
YML001W,158.0,0Low,0.028535307928481128
YML003W,5498.0,4High,0.9929564746252483
YML004C,2741.0,2Medium,0.4950334115947264
YML005W,4551.0,4High,0.8219252302690988
YML006C,3462.0,3Medhigh,0.6252483294202636
YML007W,4020.0,3Medhigh,0.7260249232436338
YML008C,774.0,0Low,0.1397868882066101
YML009C,987.0,0Low,0.17825537294563842
YML010W,1099.0,0Low,0.19848293299620734
YML011C,3620.0,3Medhigh,0.6537836373487448
YML012W,1774.0,1Medlow,0.3203901029438324
YML013W,4689.0,4High,0.8468484739028355
YML014W,3177.0,2Medium,0.5737764132201553
YML015C,2425.0,2Medium,0.43796279573776414
YML016C,1328.0,1Medlow,0.23984106917103123
YML017W,3682.0,3Medhigh,0.6649810366624526
YML018C,3378.0,3Medhigh,0.610077659382337
YML019W,4698.0,4High,0.8484739028354704
YML020W,3265.0,2Medium,0.5896694961170309
YML021C,2743.0,2Medium,0.4953946180242008
YML022W,1821.0,1Medlow,0.32887845403648186
YML023C,4347.0,3Medhigh,0.7850821744627055
YML024W,43.0,0Low,0.00776593823370056
YML025C,2882.0,2Medium,0.5204984648726747
YML026C,46.0,0Low,0.008307747877912226
YML027W,3967.0,3Medhigh,0.7164529528625609
YML028W,370.0,0Low,0.06682318945277226
YML029W,4738.0,4High,0.8556980314249594
YML030W,1254.0,1Medlow,0.2264764312804768
YML031W,4426.0,3Medhigh,0.799349828426946
YML032C,3087.0,2Medium,0.5575221238938053
YML034W,4635.0,4High,0.8370959003070255
YML035C,744.0,0Low,0.1343687917644934
YML036W,4372.0,3Medhigh,0.789597254831136
YML037C,5350.0,4High,0.9662271988441394
YML038C,4366.0,3Medhigh,0.7885136355427127
YML039W,2800.0,2Medium,0.5056890012642224
YML041C,1669.0,1Medlow,0.30142676539642405
YML042W,2554.0,2Medium,0.4612606104388658
YML043C,4494.0,4High,0.8116308470290771
YML045W,2766.0,2Medium,0.4995484919631569
YML046W,4102.0,3Medhigh,0.7408343868520859
YML047C,4954.0,4High,0.8947083258081994
YML048W,2693.0,2Medium,0.48636445728733974
YML049C,4026.0,3Medhigh,0.727108542532057
YML050W,4085.0,3Medhigh,0.7377641322015532
YML051W,602.0,0Low,0.10872313527180784
YML052W,4064.0,3Medhigh,0.7339714646920715
YML053C,5371.0,4High,0.9700198663536211
YML054C,1552.0,1Medlow,0.28029618927216904
YML055W,4301.0,3Medhigh,0.7767744265847932
YML056C,980.0,0Low,0.17699115044247787
YML057W,1337.0,1Medlow,0.24146649810366624
YML058W,2436.0,2Medium,0.43994943109987356
YML058W-A,576.0,0Low,0.10402745168864005
YML059C,3216.0,2Medium,0.580819938594907
YML060W,3237.0,2Medium,0.5846126061043887
YML061C,2014.0,1Medlow,0.36373487448076575
YML062C,4512.0,4High,0.8148817048943471
YML063W,51.0,0Low,0.009210763951598339
YML064C,1106.0,0Low,0.1997471554993679
YML065W,2963.0,2Medium,0.5351273252663897
YML066C,4355.0,3Medhigh,0.7865270001806032
YML067C,2428.0,2Medium,0.4385046053819758
YML068W,4796.0,4High,0.8661730178797182
YML069W,470.0,0Low,0.08488351092649449
YML070W,704.0,0Low,0.1271446631750045
YML071C,4932.0,4High,0.8907350550839805
YML072C,2039.0,1Medlow,0.3682499548491963
YML073C,507.0,0Low,0.09156582987177171
YML074C,1740.0,1Medlow,0.31424959364276683
YML075C,1562.0,1Medlow,0.2821022214195413
YML076C,3872.0,3Medhigh,0.6992956474625248
YML077W,885.0,0Low,0.15983384504244175
YML078W,599.0,0Low,0.10818132562759616
YML079W,2286.0,2Medium,0.41285894888929026
YML080W,1764.0,1Medlow,0.3185840707964602
YML081C-A,1766.0,1Medlow,0.31894527722593463
YML081W,2496.0,2Medium,0.45078562398410693
YML082W,2004.0,1Medlow,0.3619288423333935
YML083C,4157.0,3Medhigh,0.7507675636626332
YML085C,73.0,0Low,0.01318403467581723
YML086C,913.0,0Low,0.16489073505508398
YML087C,2304.0,2Medium,0.4161098067545602
YML088W,3277.0,2Medium,0.5918367346938775
YML091C,4001.0,3Medhigh,0.7225934621636265
YML092C,151.0,0Low,0.02727108542532057
YML093W,2253.0,2Medium,0.4068990428029619
YML094W,1857.0,1Medlow,0.33538016976702184
YML095C,2816.0,2Medium,0.508578652700018
YML096W,3771.0,3Medhigh,0.6810547227740654
YML097C,3332.0,3Medhigh,0.6017699115044248
YML098W,2484.0,2Medium,0.44861838540726023
YML099C,2955.0,2Medium,0.533682499548492
YML100W,1682.0,1Medlow,0.303774607188008
YML101C,5474.0,4High,0.988621997471555
YML102W,2863.0,2Medium,0.5170670037926675
YML103C,4559.0,4High,0.8233700559869965
YML104C,3651.0,3Medhigh,0.6593823370055987
YML105C,1360.0,1Medlow,0.24562037204262235
YML106W,310.0,0Low,0.05598699656853892
YML107C,5420.0,4High,0.9788694238757449
YML108W,3039.0,2Medium,0.5488531695864186
YML109W,4583.0,4High,0.8277045331406899
YML110C,1038.0,0Low,0.18746613689723676
YML111W,2076.0,1Medlow,0.3749322737944735
YML112W,3146.0,2Medium,0.5681777135633014
YML113W,4853.0,4High,0.87646740111974
YML114C,4777.0,4High,0.862741556799711
YML115C,1565.0,1Medlow,0.2826440310637529
YML116W,1969.0,1Medlow,0.35560772981759076
YML117W,3644.0,3Medhigh,0.6581181145024382
YML118W,4221.0,3Medhigh,0.7623261694058154
YML119W,5190.0,4High,0.9373306844861838
YML120C,566.0,0Low,0.10222141954126783
YML121W,534.0,0Low,0.09644211666967673
YML123C,1546.0,1Medlow,0.2792125699837457
YML124C,159.0,0Low,0.02871591114321835
YML125C,2182.0,1Medlow,0.3940762145566191
YML126C,665.0,0Low,0.12010113780025285
YML127W,1846.0,1Medlow,0.33339353440491243
YML128C,3411.0,3Medhigh,0.6160375654686654
YML129C,513.0,0Low,0.09264944916019505
YML130C,2434.0,2Medium,0.43958822467039915
YML131W,1515.0,1Medlow,0.27361387032689183
YMR001C,373.0,0Low,0.06736499909698393
YMR002W,1643.0,1Medlow,0.2967310818132563
YMR003W,5503.0,4High,0.9938594906989344
YMR004W,3180.0,2Medium,0.574318222864367
YMR005W,2760.0,2Medium,0.4984648726747336
YMR006C,1694.0,1Medlow,0.3059418457648546
YMR008C,1336.0,1Medlow,0.24128589488892901
YMR009W,3576.0,3Medhigh,0.645837095900307
YMR010W,1880.0,1Medlow,0.33953404370597795
YMR011W,2809.0,2Medium,0.5073144301968575
YMR012W,1931.0,1Medlow,0.3487448076575763
YMR013C,5200.0,4High,0.939136716633556
YMR014W,4691.0,4High,0.8472096803323099
